15,
19,
15,
19,
15,
19,
15,
19,
15,
19,
15,
19,
15,
19,
15,
19,
15,
19,
15,
19,
15,
19,
15,
19,
15,
19,
15,
19,
15,
18,
15,
18,
15,
18,
15,
18,
15,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
17,
14,
17,
14,
17,
14,
17,
14,
17,
14,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
16,
13,
16,
13,
16,
13,
16,
13,
16,
13,
16,
13,
16,
13,
16,
12,
16,
12,
16,
12,
15,
12,
15,
12,
15,
12,
15,
12,
15,
12,
15,
12,
15,
12,
15,
12,
15,
12,
15,
12,
15,
12,
15,
11,
14,
11,
14,
11,
14,
11,
14,
11,
14,
11,
14,
11,
14,
11,
14,
11,
14,
11,
14,
11,
14,
11,
14,
11,
14,
11,
14,
11,
14,
11,
14,
11,
13,
11,
13,
11,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
13,
10,
12,
10,
12,
10,
12,
10,
12,
10,
12,
10,
12,
10,
12,
10,
12,
10,
12,
10,
12,
10,
12,
10,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
12,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
9,
11,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
14,
18,
13,
18,
13,
18,
13,
18,
13,
18,
13,
18,
13,
18,
13,
18,
13,
18,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
13,
17,
12,
17,
12,
17,
12,
17,
12,
17,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
16,
12,
15,
12,
15,
11,
15,
11,
15,
11,
15,
11,
15,
11,
15,
11,
15,
11,
